117,1039,IT 3121,"Network Engineering II: Switching, Routing, and Wireless Essentials",1300,1600,M,LAB,07-E048-15,MTCL2,37,,,
117,1065,IT 3131,System Administration and Maintenance,700,1000,T,LAB,23-E009-62,MTCL1,41,,,
117,921,CCS 3100,Methods of Research in IT,1000,1300,W,LEC,23-E105-99,MT102,22,,,
117,1039,IT 3121,"Network Engineering II: Switching, Routing, and Wireless Essentials",1000,1200,Th,LEC,07-E048-15,MTCL2,37,,,
117,944,CCSPE 1200,DBA 2: Performance Tuning,1000,1300,F,LEC,12-E040-32,MTCL5,40,,,
117,1065,IT 3131,System Administration and Maintenance,800,1000,S,LEC,23-E009-62,MTCL1,41,,,
