117,910,CS 2210,Data Structures and Algorithms,830,1000,MW,LEC,42-E030-54,MT102,39,,,
117,910,CS 2210,Data Structures and Algorithms,1300,1600,T,LAB,42-E030-54,MTCL5,39,,,
117,955,CS 3121,Automata Theory and Formal Languages,1000,1300,Th,LEC,27-E062-31,MTAVR1,32,,,
117,812,CCS 2000,Human Computer Interaction,1300,1500,F,LEC,16-E019-73,MT102,41,,,
117,812,CCS 2000,Human Computer Interaction,1500,1800,F,LAB,16-E019-73,MTCL3,41,,,
117,1730,GESocSci 1,Understanding the Self,700,1000,W,LEC,09-E014-22,MTAVR2,45,,,
117,817,CCS 2001,Information Assurance and Security,1600,1800,Th,LEC,33-E025-64,MTCL1,37,,,
117,817,CCS 2001,Information Assurance and Security,800,1100,S,LAB,33-E025-64,MTCL1,37,,,
