117,1729,GEHum 1,Art Appreciation,1300,1430,M,LEC,03-E010-63,MTAVR2,48,,,
117,828,CCS 2100,Fundamentals of Database Design,1000,1300,T,LAB,12-E040-32,MTCL4,44,,,
117,843,CCS 2200,Basic Electrical and Electronic Concepts,1300,1500,W,LEC,25-E039-14,MTCL1,35,,,
117,828,CCS 2100,Fundamentals of Database Design,700,900,Th,LEC,12-E040-32,MTCL3,44,,,
117,843,CCS 2200,Basic Electrical and Electronic Concepts,1300,1600,Th,LAB,25-E039-14,MTCL1,35,,,
117,809,Math 2109,Discrete Mathematics,700,1000,F,LEC,73-E005-58,MTAVR2,46,,,
117,950,CS 2111,Structure of Programming Languages,1000,1300,F,LEC,24-E068-02,MTCL7,37,,,
117,840,CCS 2110,Application Development and Emerging Technologies,1300,1600,F,LEC,09-E008-37,MTCL6,37,,,
